Title,Author,Year,Month,IsReport,URL,Tags
Family Preparedness,Spencer W. Kimball,1976,04,F,https://www.churchofjesuschrist.org/study/general-conference/1976/04/family-preparedness,["family"+"work"+"self-reliance"]
A Missionary Opportunity,Carlos E. Asay,1976,04,F,https://www.churchofjesuschrist.org/study/general-conference/1976/04/a-missionary-opportunity,["missionary work"]
Teach LDS Women Sel,Barbara B. Smith,1976,04,F,https://www.churchofjesuschrist.org/study/general-conference/1976/04/teach-lds-women-self-sufficiency,["relief society"+"women"+"self-reliance"]
The Right to Choose,Henry D. Taylor,1976,04,F,https://www.churchofjesuschrist.org/study/general-conference/1976/04/the-right-to-choose,["agency"]
The Word of Wisdom,Theodore M. Burton,1976,04,F,https://www.churchofjesuschrist.org/study/general-conference/1976/04/the-word-of-wisdom,["word of wisdom"]
Spiritual Crocodiles,Boyd K. Packer,1976,04,F,https://www.churchofjesuschrist.org/study/general-conference/1976/04/spiritual-crocodiles,["church leaders"+"obedience"+"agency"]
Ready to Work Long Hours,N. Eldon Tanner,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/ready-to-work-long-hours,["temptation"+"work"+"priesthood"]
A Gospel of Conversion,Hartman Rector+ Jr.,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/a-gospel-of-conversion,["spirituality"+"conversion"]
Which Road Will You Travel?,Thomas S. Monson,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/which-road-will-you-travel,["goals"+"dedication"]
“There Is the Light”,John H. Groberg,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/there-is-the-light,["leadership"+"faith"]
Your Gift from God,Marion G. Romney,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/your-gift-from-god,["spirituality"]
Notwithstanding My Weakness,Neal A. Maxwell,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/notwithstanding-my-weakness,["patience"+"self-esteem"]
We Are a Covenan,Joseph Anderson,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/we-are-a-covenant-making-people,["covenants"+"priesthood"]
The Purpose of Conferences,N. Eldon Tanner,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-purpose-of-conferences,["church leaders"+"church meetings"]
Search the Scriptures,Henry D. Taylor,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/search-the-scriptures,["scriptures"]
Go and Do the Work,N. Eldon Tanner,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/go-and-do-the-work,["welfare"+"self-esteem"]
The Living Prophet,Rex D. Pinegar,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-living-prophet,["spencer w. kimball"+"testimony"]
The Temptations of Christ,Howard W. Hunter,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-temptations-of-christ,["temptation"]
Our Goal Is Perfection,William H. Bennett,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/our-goal-is-perfection,["dedication"+"self-control"+"plan of salvation"]
The Lord’s Support System,Robert L. Simpson,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-lords-support-system,["service"+"church callings"]
Message to Young Men,Boyd K. Packer,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/media/session_5_talk_1/2680671857001,[]
The Sustaining of Church Officers,N. Eldon Tanner,1976,10,T,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-sustaining-of-church-officers,[]
Parenthood,O. Leslie Stone,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/parenthood,["parenthood"+"example"]
Our Priceless Heritage,Ezra Taft Benson,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/our-priceless-heritage,["freedom"+"family"+"work"+"faith"]
Principles of Welfare,Vaughn J. Featherstone,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/principles-of-welfare,["welfare"+"employment"]
Families Are Forever,David B. Haight,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/families-are-forever,["missionary work"]
To Die Well,Sterling W. Sill,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/to-die-well,["death"+"plan of salvation"]
The Reconstitution of the First Quorum of the Seventy,Spencer W. Kimball,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-reconstitution-of-the-first-quorum-of-the-seventy,["quorums of seventy"]
The Greatest Thing in My Life,Robert E. Wells,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-greatest-thing-in-my-life,["testimony"]
The Lord Offers Everyone a Way Back from Sin,Robert D. Hales,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-lord-offers-everyone-a-way-back-from-sin,["repentance"]
A Program for Man,Spencer W. Kimball,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/a-program-for-man,["obedience"+"faith"]
Welfare Services Essentials:The Bishops Storehouse,Victor L. Brown,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/welfare-services-essentials-the-bishops-storehouse,["welfare"+"bishops"]
“I Am the Vine+ Ye Are the Branches”,Dean L. Larsen,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/i-am-the-vine-ye-are-the-branches,["testimony"]
“We Believe in Being Honest”,Marion G. Romney,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/we-believe-in-being-honest,["honesty"]
Proper Sel,Marvin J. Ashton,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/proper-self-management,["self-esteem"]
“In Mine Own Way”,Marion G. Romney,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/in-mine-own-way,["welfare"+"service"+"self-reliance"]
“She Is Not Afraid of the Snow for Her Household …”,Barbara B. Smith,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/she-is-not-afraid-of-the-snow-for-her-household,["preparation"+"self-reliance"]
You Never Know Who You May Save,Jacob de Jager,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/you-never-know-who-you-may-save,["service"+"missionary work"]
A Report and a Challenge,Spencer W. Kimball,1976,10,T,https://www.churchofjesuschrist.org/study/general-conference/1976/10/a-report-and-a-challenge,["obedience"+"honesty"+"media"+"family"+"church growth"+"church history"]
The Simplicity in Christ,LeGrand Richards,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-simplicity-in-christ,["testimony"]
The Making of a Missionary,Russell Ballard+ Jr.,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-making-of-a-missionary,["preparation"]
Extending Missionary Service,A. Theodore Tuttle,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/extending-missionary-service,["missionary work"]
Acquiring and Managing Production Projects,H. Burke Peterson,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/acquiring-and-managing-production-projects,["welfare"]
“I Will Never Be the Same Again”,J. Richard Clarke,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/i-will-never-be-the-same-again,["testimony"]
The Savor of Men,Mark E. Petersen,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-savor-of-men,["government"+"obedience"+"heroes"]
The Impact Teacher,Vaughn J. Featherstone,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-impact-teacher,["youth"+"teaching"]
“Follow It!”,Paul H. Dunn,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/follow-it,["courage"+"obedience"+"commitment"]
Our Own Liahona,Spencer W. Kimball,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/our-own-liahona,["holy ghost"+"spirituality"]
“I Have Gained”,S. Dilworth Young,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/i-have-gained,["quorums of seventy"+"service"+"testimony"]
The Dead Who Die in the Lord,Bruce R. McConkie,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-dead-who-die-in-the-lord,["death"+"plan of salvation"]
Loving One Another,Spencer W. Kimball,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/loving-one-another,["parenthood"+"welfare"+"service"+"self-reliance"]
Perfecting the Saints,Franklin D. Richards,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/perfecting-the-saints,["activation"+"fellowshipping"]
A Report on the Church’s Participation in America’s Bicentennial Celebration,L. Tom Perry,1976,10,T,https://www.churchofjesuschrist.org/study/general-conference/1976/10/a-report-on-the-churchs-participation-in-americas-bicentennial-celebration,["patriotism"]
Teachings of the Apostle Paul,Delbert L. Stapley,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/teachings-of-the-apostle-paul,["new testament"]
The Spirit of Missionary Work,Carlos E. Asay,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/the-spirit-of-missionary-work,["missionary work"+"testimony"]
Everything to Gain—Nothing to Lose,Gordon B. Hinckley,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/everything-to-gain-nothing-to-lose,["repentance"+"activation"]
More Joy and Rejoicing,Marion D. Hanks,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/more-joy-and-rejoicing,["love"+"compassion"]
A Personal Relationship with the Savior,James E. Faust,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/a-personal-relationship-with-the-savior,["jesus christ"+"testimony"]
Dikes versus Living Water,Joseph B. Wirthlin,1976,10,F,https://www.churchofjesuschrist.org/study/general-conference/1976/10/dikes-versus-living-water,["dedication"+"safety"+"success"]
The Validity of the Gospel,G. Homer Durham,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/the-validity-of-the-gospel,["testimony"]
A Thousand Witnesses,James M. Paramore,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/a-thousand-witnesses,["testimony"]
Lengthening Your Stride as a Missionary,Franklin D. Richards,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/lengthening-your-stride-as-a-missionary,["missionary work"]
Neither Cryptic Nor Hidden,Theodore M. Burton,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/neither-cryptic-nor-hidden,["jesus christ"+"plan of salvation"+"missionary work"]
The Beatitudes and Our Perfection,Royden G. Derrick,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/the-beatitudes-and-our-perfection,["new testament"+"plan of salvation"]
Church Finance Committee Report,Wilford G. Edling,1977,04,T,https://www.churchofjesuschrist.org/study/general-conference/1977/04/church-finance-committee-report,[]
Presentation of Scouting Award,Mr. Arch Monson,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/presentation-of-scouting-award,[]
The Power of Plainness,Marvin J. Ashton,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/the-power-of-plainness,["communication"+"truth"+"testimony"]
Gratitude,Richard G. Scott,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/gratitude,["testimony"]
Prayer,Ezra Taft Benson,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/prayer,["welfare"+"prayer"]
Thoughts on the Sacrament,Howard W. Hunter,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/thoughts-on-the-sacrament,["sacrament"]
“We Beheld His Glory”,David B. Haight,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/we-beheld-his-glory,["jesus christ"]
The Living Christ,Bernard P. Brockbank,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/the-living-christ,["jesus christ"+"godhead"]
A Call to Action,Barbara B. Smith,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/a-call-to-action,["relief society"+"welfare"]
Revelation: The Word of the Lord to His Prophets,Spencer W. Kimball,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/revelation-the-word-of-the-lord-to-his-prophets,["prophets"+"spirituality"]
God Moves in a Mysterious Way His Wonders to Perform,LeGrand Richards,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/god-moves-in-a-mysterious-way-his-wonders-to-perform,["family history"+"restoration"+"prophecy"]
Rendering Assistance in the Lord’s Way,Victor L. Brown,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/rendering-assistance-in-the-lords-way,["welfare"+"social services"]
Ministering to Needs through LDS Social Services,J. Richard Clarke,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/ministering-to-needs-through-lds-social-services,["social services"]
Come:Let Israel Build Zion,Bruce R. McConkie,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/come-let-israel-build-zion,["house of israel"+"zion"+"restoration"]
The Purpose of Church Welfare Services,Marion G. Romney,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/the-purpose-of-church-welfare-services,["welfare"+"consecration"]
Your Jericho Road,Thomas S. Monson,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/your-jericho-road,["service"+"compassion"]
Prepare Now for Your Mission,J. Thomas Fyans,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/prepare-now-for-your-mission,["preparation"+"missionary work"]
Our Great Potential,Spencer W. Kimball,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/our-great-potential,["priesthood"+"resurrection"+"ordinances"]
A Silver Lining,Marion G. Romney,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/a-silver-lining,["adversity"+"prophecy"]
Did Not Our Heart Burn Within Us?,Loren C. Dunn,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/did-not-our-heart-burn-within-us,["holy ghost"+"testimony"+"spirituality"]
Follow the Living Prophet,Victor L. Brown,1977,04,F,https://www.churchofjesuschrist.org/study/general-conference/1977/04/follow-the-living-prophet,["obedience"+"prophets"]
